id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
25917627,In the heart of DC;  Professional Owner,84783119,Kevin,,"Shaw, Logan Circle",38.90653,-77.03347,Shared room,29,31,0,,,1,0,0,
25937857,"Charming apt w/ killer cafés & bars, 20 min. dwtwn",73760975,Jay,,"Hawthorne, Barnaby Woods, Chevy Chase",38.95641,-77.06986,Entire home/apt,69,31,10,2019-11-11,0.19,1,0,0,
25950556,1 bedroom privat apartment 4 blks to Dupont metro,4471145,Anamaria,,"Dupont Circle, Connecticut Avenue/K Street",38.913933,-77.040741,Entire home/apt,120,7,5,2022-12-14,0.54,1,198,5,Hosted License: 5007242201000384
25977017,Home on the Hill - Sunny Apartment by the Metro!,8479126,Aya,,"Capitol Hill, Lincoln Park",38.88284,-76.9829,Entire home/apt,123,2,185,2022-12-09,3.43,1,0,65,Hosted License: 5007242201000272
26002321,Modern English Basement on Capitol Hill,49451598,Phoebe,,"Union Station, Stanton Park, Kingman Park",38.89369,-76.99343,Entire home/apt,124,2,34,2022-08-27,0.82,1,4,15,Hosted License: 5007242201000573
26013461,Eco-friendly house in LeDroit Park,146056777,Monica,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91688,-77.0174,Private room,125,31,2,2018-06-23,0.04,1,0,0,
26067478,Ultra modern loft in historic building in NW DC,146977441,H. Dave,,"Brightwood Park, Crestwood, Petworth",38.96073,-77.02929,Entire home/apt,129,31,60,2020-08-03,1.11,1,0,0,
26078296,Quiet and peaceful room. Free Parking. Near Metro.,12112782,Ryan,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95458,-76.9893,Private room,65,2,24,2022-12-18,0.44,1,0,2,Hosted License: 5007242201000578
26101337,Sunny Studio Apartment in Dupont / 14 St area,196188048,Matias,,"Dupont Circle, Connecticut Avenue/K Street",38.91479,-77.03887,Entire home/apt,79,31,4,2020-10-12,0.07,1,0,0,
26102160,"Landrace Meeting Place, Cultivated Event Space",196190735,Purvis,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93293,-77.03187,Entire home/apt,500,31,45,2022-05-28,0.88,1,365,8,
26117108,Getaway in Bloomingdale,9147142,Kurt,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91556,-77.01344,Entire home/apt,275,2,134,2022-12-11,2.46,1,334,32,Hosted License: 5007242201000249
26124265,"Newly renovated Capitol Hill 3 lvl, 4 BR rowhouse!",63140065,Emily,,"Union Station, Stanton Park, Kingman Park",38.89385,-76.98184,Entire home/apt,220,3,4,2019-08-17,0.07,2,0,0,Hosted License: 5007242201000264
26130196,Spacious 1 BR Modern English Basement in Cap Hill,91710874,Sapna,,"Union Station, Stanton Park, Kingman Park",38.89868,-76.99433,Entire home/apt,200,3,52,2022-04-03,1.04,1,30,1,Hosted License: 5007242201000545
27400526,"Perfect Unit on Amazing Block, Logan Cir./14th ST",6250693,Jacob,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91503,-77.03404,Entire home/apt,153,3,136,2022-12-04,2.69,2,55,31,Hosted License: 5007242201000241
27416204,The Gray Corner House By Gallaudet 3 BR,206022082,Anna,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90461,-76.9921,Entire home/apt,158,4,103,2022-12-04,2.13,2,323,39,Exempt
27466057,GEORGETOWN  HOUSE GREAT FOR STUDENTS & DC VISITORS,67977573,Ranier,,"Georgetown, Burleith/Hillandale",38.91428,-77.0724,Entire home/apt,366,2,132,2022-12-16,2.66,2,301,32,"Hosted License: 5007262201001915
Unhosted License: 5007242201001914"
27491163,U St/Dupont Remodeled Near Everything,12839533,Rodrigo,,"Dupont Circle, Connecticut Avenue/K Street",38.91743,-77.03786,Entire home/apt,100,31,2,2018-12-16,0.04,1,0,0,
27494657,☆Washington DC  English basement Unit☆,124140898,Emily&Titus,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90527,-76.9834,Entire home/apt,152,365,46,2022-07-10,0.94,1,0,8,Hosted License: 5007242201000806
27518177,En Suite Petite❤Apartment Feel for Room Price!,159982035,K.A.,,"Congress Heights, Bellevue, Washington Highlands",38.82766,-77.01144,Private room,61,31,14,2022-11-07,0.27,2,346,4,
27543541,Walk to the Capitol -- Cap Hill/E. Mkt/Lincoln Pk,207788538,Dan,,"Union Station, Stanton Park, Kingman Park",38.89249,-76.98988,Entire home/apt,99,31,40,2020-03-11,0.76,1,0,0,
27546981,Apartment near National Mall w/ parking + laundry,12677243,Chong,,"Union Station, Stanton Park, Kingman Park",38.89687,-76.97134,Entire home/apt,81,2,205,2022-12-16,3.87,1,78,71,Hosted License: 5007242201000216
27548833,"2-Welcome Intern, Medical Student, Traveling Nurse",1005751,Denise,,"Congress Heights, Bellevue, Washington Highlands",38.83045,-76.99705,Private room,33,31,22,2022-08-25,0.45,2,173,3,
27566914,Historic U street Washington DC Apartment,44535307,James,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91885,-77.034,Entire home/apt,110,31,131,2022-11-20,2.54,1,180,2,
27570172,quite cosy basement,162230628,Elsa,,"Takoma, Brightwood, Manor Park",38.95978,-77.01899,Entire home/apt,55,31,19,2022-05-31,0.36,1,364,4,
27573552,"Big, Modern Capitol Hill Apt (+ Family Amenities)",102009851,Katie & Amir,,"Union Station, Stanton Park, Kingman Park",38.8992,-76.9886,Entire home/apt,89,31,41,2019-12-17,0.79,1,0,0,
27579183,"⭐ Sunny, modern & elegant in DC Prime Location ⭐",105502689,George,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89999,-77.01963,Entire home/apt,279,31,72,2022-06-27,1.38,4,11,9,
27629790,"Bright, spacious apartment- 1 block from H Street!",5657656,Megan,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90117,-76.98598,Entire home/apt,77,31,0,,,2,0,0,
27631877,English basement; heart of Georgetown; 3 beds,22289377,Douglas,,"Georgetown, Burleith/Hillandale",38.90746,-77.06437,Entire home/apt,300,31,208,2021-01-08,3.93,1,0,0,
27697568,Private room and bathroom - convenient to cua & DT,93563557,Cara,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.94154,-77.00449,Private room,38,31,0,,,2,0,0,
27705648,New Capitol Hill basement studio (walk to metro),21077344,Shree,,"Capitol Hill, Lincoln Park",38.88469,-76.98548,Entire home/apt,95,2,176,2022-12-04,3.36,1,78,53,Hosted License: 5007242201000414
27723741,Georgetown Getaway,209303182,Ayanna,,"Georgetown, Burleith/Hillandale",38.91145,-77.06537,Entire home/apt,335,31,43,2022-06-12,0.84,1,89,8,
27727699,Welcome 2  the Summit,193454533,Margaret,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90563,-76.97615,Private room,75,31,3,2018-11-03,0.06,1,0,0,
27752955,DC Adams Morgan Home with a View,39273202,Hannah,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91727,-77.04154,Entire home/apt,70,31,0,,,1,0,0,
27757068,Luxury 1BR in DC’s best location w/ free parking,4636093,Mike,,"Dupont Circle, Connecticut Avenue/K Street",38.91493,-77.04041,Entire home/apt,169,2,212,2022-09-05,4.06,1,73,54,Hosted License: 5005198034000005
27771577,"U StAdams Morgan, Dupont townhouse, private bath 5",5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91687,-77.0391,Private room,80,31,5,2022-04-24,0.1,19,364,1,Hosted License: 5007242100000005
27782885,Modern English basement apt near H St Corridor,4670333,Christina,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9035,-76.98591,Entire home/apt,110,2,134,2022-11-26,2.62,1,19,32,Hosted License: 5007242201000098
27812605,★STAYBNBDC★Patio★DupontCircle★PetsOK★FASTwifi★Roku,487806,Stay BnB DC,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91358,-77.04844,Entire home/apt,103,31,100,2022-12-14,1.89,35,98,8,Exempt
27812793,★STAYBNBDC★𓃡PetsOK𓃠★Dupont Circle★Roku★FAST WiFi,487806,Stay BnB DC,,"Dupont Circle, Connecticut Avenue/K Street",38.91147,-77.0468,Entire home/apt,161,31,98,2022-06-02,1.85,35,64,6,Exempt
27813807,Charming Dupont Circle Rowhome,347943,Daniel,,"Dupont Circle, Connecticut Avenue/K Street",38.91468,-77.0365,Entire home/apt,285,3,116,2022-11-27,2.22,2,73,31,Hosted License: 5007242201001682
27879405,Entire updated 2BR/1Bath Convention Center,9263895,Payam,,"Shaw, Logan Circle",38.9103,-77.02115,Entire home/apt,274,2,129,2022-12-06,2.51,4,126,20,Hosted License: 5007242201000534
27929757,Capitol Hill Apartment,1699911,Brandon,,"Union Station, Stanton Park, Kingman Park",38.89621,-76.97452,Entire home/apt,85,2,22,2022-12-16,4.85,1,168,22,Hosted License: 5007242201001963
27930601,Historical Capitol Hill,210983099,Marc,,"Union Station, Stanton Park, Kingman Park",38.89576,-76.98962,Entire home/apt,104,31,4,2019-11-09,0.1,4,0,0,
27932589,One Bdrm Luxury Condo in Vibrant DC Neighborhood,50236847,Becca,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93391,-77.03163,Entire home/apt,108,120,37,2020-08-30,0.71,1,362,0,
27937041,Hip DC Condo steps away from U St / Meridian Park,12928262,Mose,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92095,-77.03199,Entire home/apt,61,31,13,2022-05-25,0.25,4,192,1,
27960316,Studio in the best location of Dupont,211191105,Nicolas,,"Dupont Circle, Connecticut Avenue/K Street",38.91259,-77.0372,Entire home/apt,55,31,251,2022-11-20,4.83,1,31,41,
27962382,2 Bedroom*5minute walk to Metro*Parking*Central DC,7772015,Lisa,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93081,-77.03042,Entire home/apt,167,3,97,2022-11-20,1.85,1,81,24,Hosted License: 5007242201000533
27989967,Washington DC Monuments,210983099,Marc,,"West End, Foggy Bottom, GWU",38.90553,-77.05292,Entire home/apt,600,31,0,,,4,0,0,
27991634,Washington DC convenience,75651715,Adelina,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9335,-77.03728,Entire home/apt,373,7,9,2022-08-20,0.18,1,17,4,"Hosted License: 5007262201000564
Unhosted License: 5007262201000564"
28011711,NoMA - Private Room #1,59253297,Jasmine,,"Union Station, Stanton Park, Kingman Park",38.90636,-77.00512,Private room,55,31,15,2018-12-15,0.29,3,0,0,
28028316,Capitol Hill House,211704363,Victoria,,"Union Station, Stanton Park, Kingman Park",38.89422,-76.99214,Entire home/apt,175,31,87,2021-06-27,1.67,1,0,0,
28030381,NoMA - Room Divider Space,59253297,Jasmine,,"Union Station, Stanton Park, Kingman Park",38.90797,-77.00601,Shared room,35,31,7,2018-10-28,0.13,3,0,0,
28057069,Wonderful Apartment - Shaw,59253297,Jasmine,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91607,-77.02458,Entire home/apt,85,31,94,2020-02-23,1.82,3,0,0,
28096204,brand new 1 bedroom private bath quiet,112002129,Mark,,"Mayfair, Hillbrook, Mahaning Heights",38.90015,-76.95092,Private room,65,31,0,,,1,0,0,
28105684,VIDI,54967061,Hanna,,"Cathedral Heights, McLean Gardens, Glover Park",38.93571,-77.07299,Entire home/apt,98,40,0,,,1,0,0,
28109182,Cozy Apt in Historic DC Rowhouse,14905129,Tracey,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91996,-77.04683,Entire home/apt,70,35,79,2022-11-18,1.56,1,93,21,
28125608,Beautiful 1 bedroom apartment @ heart of DC,208037775,Santiago,,"Shaw, Logan Circle",38.9069,-77.03223,Entire home/apt,80,31,9,2019-11-10,0.17,1,28,0,
28134094,The Bee Hive,75923511,Julie,,"Near Southeast, Navy Yard",38.8775,-77.00223,Private room,150,31,7,2018-12-06,0.13,1,0,0,
28137320,Loft @ Harvard Street,37085756,Joe,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92586,-77.03487,Entire home/apt,225,31,6,2022-07-06,0.12,2,364,3,
28154722,DC Row home w/private apt by Rock Creek Park,94568899,Jennifer,,"Brightwood Park, Crestwood, Petworth",38.94263,-77.03551,Entire home/apt,108,3,119,2022-11-20,2.3,1,75,30,Hosted License: 5007242201001010
28160365,Sunny private place with awesome location,2363381,Julie,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92723,-77.03201,Entire home/apt,65,31,6,2019-08-22,0.12,1,0,0,
28160590,Peaceful Retreat in DC Rowhouse,57804979,Ysabel,,"River Terrace, Benning, Greenway, Dupont Park",38.8926,-76.95268,Private room,50,31,5,2018-10-28,0.1,2,0,0,
28176850,Private Apartment w/Kitchen & Bathroom,22801245,Rhoi,,"Brightwood Park, Crestwood, Petworth",38.95539,-77.01942,Private room,40,1,2,2020-02-11,0.05,5,0,0,Hosted License: 5007242201000879
28180978,Great Location.Spacious.Newly Renovated.2x Parking,207573176,Henry,,"Brightwood Park, Crestwood, Petworth",38.94293,-77.03305,Entire home/apt,275,4,87,2022-11-15,1.68,1,340,19,Hosted License: 5007242201001924
28205073,Crestwood Manor 1BR 1BA Private Apt Park Sleeps 4,213005543,Vivian,,"Brightwood Park, Crestwood, Petworth",38.93912,-77.03658,Entire home/apt,101,31,77,2021-08-30,1.5,1,50,0,
28219027,"New, beautiful one-bedroom garden apartment",25134806,Raian,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9129,-77.0124,Entire home/apt,72,5,119,2022-12-04,2.28,1,97,17,Hosted License: 5007242201000276
28219170,"English Basement with laundry, walk to metro",54268690,Jessica,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95459,-77.01057,Entire home/apt,65,31,21,2019-05-20,0.4,1,0,0,
28227027,★Modern 2 BR Condo 5 min to Metro 1 Stop to U St.★,43721722,Rachel,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93345,-77.03337,Entire home/apt,250,180,11,2020-08-24,0.24,1,365,0,
28228016,Capitol Hill Barracks Row Studio Apartment,819525,Jessica,,"Capitol Hill, Lincoln Park",38.8793,-76.99558,Entire home/apt,90,1,270,2022-11-29,5.23,2,152,90,Hosted License: 5007242201000692
28242044,"Cozy rooms for interns, students & professionals",315148,John,,"Brightwood Park, Crestwood, Petworth",38.93777,-77.02352,Private room,39,31,8,2022-05-07,0.19,35,156,1,
28253557,Adams Morgan One Bedroom Retreat,213398164,Jennifer,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91997,-77.04054,Entire home/apt,108,1,369,2022-12-07,7.11,1,136,64,Hosted License: 5007242201000687
28254584,Cozy Large Queen Bedroom 2 With Private Bath,5782,Val,,"Brightwood Park, Crestwood, Petworth",38.95503,-77.03623,Private room,52,31,1,2022-08-07,0.22,2,365,1,
28257191,GREAT NEW 2 BR/5 STAR  LOCATION/Hottest N'd/P'king,143780236,Ed,,"Dupont Circle, Connecticut Avenue/K Street",38.91389,-77.03614,Entire home/apt,219,2,166,2022-12-01,3.2,2,149,48,Hosted License: 5007242201001421
28273187,1 Bedroom Apartment in NOMA,92543922,Patrick,,"Union Station, Stanton Park, Kingman Park",38.90267,-76.99542,Entire home/apt,161,2,73,2022-11-20,1.42,1,162,21,Hosted License: 5007242201000746
29206059,Beautiful Large 1 Bdrm blocks from 14th Street,12996810,Kendra,,"Shaw, Logan Circle",38.91181,-77.02827,Entire home/apt,125,3,27,2022-11-25,0.54,1,56,11,Hosted License: 5007242201000386
29216006,A Cozy room,217836431,Rajae,,"Capitol View, Marshall Heights, Benning Heights",38.88925,-76.93706,Private room,40,1,14,2022-12-10,0.93,2,131,8,Hosted License: 5007242201002391
29236747,Large 2 bdrm in the heart of Columbia Heights!,36954423,Kelly,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92938,-77.03038,Entire home/apt,211,2,83,2022-11-27,1.7,1,100,9,Hosted License: 5007242201001195
29240788,Newly renovated cozy 3 bedroom apartment,220297433,Mikeisha,,"Douglas, Shipley Terrace",38.84563,-76.9825,Entire home/apt,132,31,148,2022-07-10,2.92,1,180,24,
29280642,Sunlit room with a Casper bed!,38387831,Brenda,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86905,-76.98361,Private room,20,1,6,2019-02-17,0.12,7,0,0,Hosted License: 5007242201001501
29285817,Pillowtop Dreams in Coziest Room DC has to offer!,38387831,Brenda,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86765,-76.98555,Private room,35,1,47,2019-05-30,0.93,7,0,0,Hosted License: 5007242201001501
29307373,Inviting 3-Lvl DC Townhome ✓Walk to METRO Station & Union Market  ✓H Street ✓NoMa ✓Union Station,418693,Theresa,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90389,-76.99118,Entire home/apt,151,2,48,2022-11-21,3.85,1,244,46,Unhosted License: 5007262201000446
29315833,Cozy Basement Unit,220852914,Kenneth,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90064,-76.92742,Private room,49,6,23,2022-01-12,0.47,1,71,1,Hosted License: 5007242201001387
29339623,Retreat to a stylish/modern Flat Close to Capitol,38387831,Brenda,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86769,-76.98389,Entire home/apt,70,1,60,2019-10-06,1.19,7,0,0,Hosted License: 5007242201001501
29394566,"Hidden Gem@Capitol Hill, 2 Blocks to Metro",208577817,Tiffany And Marquell,,"Capitol Hill, Lincoln Park",38.88546,-76.9825,Entire home/apt,231,1,38,2022-12-11,0.77,1,138,20,Hosted License: 5007242201002399
29458183,The Gray House By Gallaudet 4 BR,206022082,Anna,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90574,-76.99081,Entire home/apt,212,4,101,2022-11-26,2.0,2,305,31,Exempt
29483761,Modern apartment w/easy access to city. No smoking,1026901,Sheryl,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86607,-76.97927,Entire home/apt,99,3,101,2022-10-25,1.99,2,247,29,Hosted License: 5007242201001483
29487241,Perfect DC Location! You'll Never Want to Leave.,86401186,Paul,,"Union Station, Stanton Park, Kingman Park",38.90386,-76.99825,Private room,75,2,143,2022-11-26,2.85,3,343,50,Hosted License: 5007242201000209
29487264,Apartment near DOWNTOWN in Historic Neighborhood,3806067,David,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91311,-77.01011,Entire home/apt,147,2,136,2022-12-04,2.76,4,329,45,Hosted License: 5007242201000029
29517587,1 Bedroom near Columbia Heights Metro,36052329,R,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93208,-77.03093,Entire home/apt,105,31,8,2020-03-15,0.16,1,0,0,
29518918,Lovely 2br/2b apartment in Dupont Circle,56353848,Elizabeth,,"Dupont Circle, Connecticut Avenue/K Street",38.91554,-77.04006,Entire home/apt,130,31,10,2019-09-27,0.2,1,0,0,
29542444,"BRAND NEW Spacious, Artsy H Street Town House",25854143,Elisabeth,,"Union Station, Stanton Park, Kingman Park",38.89934,-76.98229,Entire home/apt,228,2,33,2022-12-11,0.68,1,123,23,Hosted License: 5007242201001813
29575909,"2BR, 5min Walk to Metro, Cheap Parking in Apt",55426505,Srikanth,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92335,-77.05591,Entire home/apt,100,31,14,2019-06-26,0.28,1,0,0,
29594500,Sunny and Lofty Townhouse of K street DC.,222768138,Tiblez,,"Union Station, Stanton Park, Kingman Park",38.90247,-77.00089,Entire home/apt,663,31,32,2022-06-27,0.7,2,180,9,
29613424,Cozy DC Retreat/11 mins to metro/free parking,167608509,Audreyanna,,"Douglas, Shipley Terrace",38.84617,-76.97051,Entire home/apt,69,2,25,2020-09-20,0.51,1,176,0,Hosted License: 5007242201002485
29629930,Contemporary Mid Century Apt in Shaw!,46630199,Home Sweet City,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91459,-77.01837,Entire home/apt,119,3,72,2022-12-07,1.44,89,48,16,Exempt
29673231,UPSCALE STAY NEAR DC METRO!,221366791,Shauna,,"Brookland, Brentwood, Langdon",38.9267,-76.97091,Entire home/apt,106,2,69,2022-12-03,1.43,1,361,20,Unhosted License: 5007242201000774
29701036,Spacious 1BD Apt Near Metro w/Free Parking,4365896,Randy,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95013,-77.01373,Entire home/apt,91,2,218,2022-12-11,4.36,1,52,53,Hosted License: 5007242201000701
29730963,"House in DC Close to Metro and UMD, CUA",43770579,Harrison,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95756,-76.99863,Private room,38,31,10,2019-02-22,0.2,2,0,0,
29739564,Quiet modern apartment in historic neighborhood,4807337,Pam,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92175,-77.01012,Entire home/apt,101,2,117,2022-11-22,2.34,1,0,25,Hosted License: 5007242201000560
29756696,Spacious DC Home - near Metro & Downtown,79071533,Jordan,,"Sheridan, Barry Farm, Buena Vista",38.86064,-76.99132,Private room,83,3,73,2022-06-13,1.46,3,0,3,Hosted License: 5007242201001271
29771907,Newly renovated FULL 1 BR APT in Columbia Heights,223994616,Jose,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93522,-77.02825,Entire home/apt,112,2,197,2022-11-27,4.09,1,157,63,Hosted License: 5007242201000158
29774896,Brookland room for rent!,29162373,Pauline,,"North Michigan Park, Michigan Park, University Heights",38.94056,-76.99121,Private room,35,31,4,2020-03-11,0.09,2,12,0,
29775784,Cozy Dupont Studio with garden,201365580,Roger,,"Dupont Circle, Connecticut Avenue/K Street",38.91166,-77.03586,Entire home/apt,75,60,4,2021-12-31,0.1,1,346,1,
29802594,Renovated row home guest suite :),3952319,Sara & Jesse,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91276,-77.01496,Entire home/apt,138,1,292,2022-12-05,5.86,1,319,113,Hosted License: 5007242201000717
29804690,Cozy 2 BR/1.5 Bath Columbia Heights home,8833997,Brian,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92647,-77.02352,Entire home/apt,123,4,16,2022-08-13,0.32,1,87,5,Unhosted License: 5007262201001910
29853236,"PRO-CLEAN near US Capitol, Metro & Shops/PARK FREE",69203193,Leyla & Matt,,"Capitol Hill, Lincoln Park",38.88066,-76.99307,Entire home/apt,299,31,100,2022-05-07,2.0,34,143,2,
29856280,Modern Private Apartment in Historic Home,425737,David,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91963958740234,-77.01187896728516,Entire home/apt,115,2,209,2022-11-20,4.27,1,159,43,Hosted License: 5007242201000160
29875079,Unfurnished studio basement near Union Station,956658,Fah,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90528,-76.97859,Entire home/apt,37,356,0,,,1,0,0,
29895484,Calvert Private Room 10 min walk to Georgetown,9286163,Olena,,"Cathedral Heights, McLean Gardens, Glover Park",38.92155,-77.07435,Private room,175,31,16,2022-05-17,0.33,4,365,2,
29896156,"Foggy Bottom 1BR w/ Gym, Rooftop, & Doorman",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.905065,-77.051708,Entire home/apt,192,32,0,,,214,147,0,
29923648,Upscale 3 Bedroom Modern Georgetown Home,1157189,Mark,,"Georgetown, Burleith/Hillandale",38.90834,-77.06204,Entire home/apt,729,5,37,2022-11-18,0.74,1,223,12,"Hosted License: 5007242201001427
Unhosted License: 5007262201001428"
29925515,Centrally Located 2BR Apartment in Washington DC,48005494,Zeus,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90368,-77.01695,Entire home/apt,117,31,2,2021-03-31,0.07,145,364,0,
29942074,Cozy + Industrial Bijou Studio - PKG!,46630199,Home Sweet City,,"Capitol Hill, Lincoln Park",38.88711,-76.98601,Entire home/apt,76,2,61,2022-11-04,1.24,89,58,17,Hosted License: 5007242201000590
26819224,Navy Yard Apartment Home,4227373,Nasir,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87782,-77.01138,Entire home/apt,190,31,8,2019-03-31,0.15,1,0,0,
26868703,Homey 2-BR In Lovely Residential But Conveniently,202074549,Sumeet,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91244,-77.00581,Entire home/apt,150,2,152,2022-11-28,2.81,1,0,33,Exempt
26895761,Historic Garden-Level Apartment in Eastern Market,54872941,Carolyn,,"Capitol Hill, Lincoln Park",38.88581,-76.99177,Entire home/apt,125,2,224,2022-12-18,4.22,1,138,63,Hosted License: 5007242201000898
26940356,Historic Capitol Hill Row House,76443009,Sara And Casey,,"Union Station, Stanton Park, Kingman Park",38.89336,-76.99656,Entire home/apt,219,2,69,2022-11-25,1.3,1,0,10,Hosted License: 5007262201001068
26950500,Capitol Hill #8-1 Intern & Student Housing B&B,146624030,Sireenat,,"Near Southeast, Navy Yard",38.87722,-76.98874,Shared room,29,1,4,2022-10-21,0.1,30,363,3,Exempt
26955762,Capitol Hill #8-2 Intern & Student Housing B&B,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87918,-76.98902,Shared room,29,1,12,2022-10-01,0.23,30,365,7,Exempt
26956067,"The RW, Quiet 1 Bedroom Suite (Private)",20323095,Dion & Lorenz,,"Woodridge, Fort Lincoln, Gateway",38.92365,-76.96437,Entire home/apt,115,2,27,2022-11-07,0.5,2,355,4,Hosted License: 5007242201001825
26956333,Capitol Hill #8-3 Intern & Student Housing,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87775,-76.98746,Shared room,25,1,41,2022-12-04,0.76,30,324,35,Exempt
26998386,2 BR House in Capitol Hill -  steps from Metro,58390546,Jesse,,"Capitol Hill, Lincoln Park",38.8809,-76.98484,Entire home/apt,260,2,152,2022-11-04,2.89,2,79,43,"Hosted License: 5007242201000698
Unhosted License: 5007262201000699"
27059660,Large Apartment in our NW DC home w/ Pvt Entrance.,1904712,Maria,,"Brightwood Park, Crestwood, Petworth",38.9543,-77.03426,Entire home/apt,98,3,146,2022-11-20,2.72,1,81,37,Hosted License: 5007242201000310
27137715,Private Suite in Classic DC Row House,80788728,Beth+Chris,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9199,-77.00306,Entire home/apt,78,2,150,2022-12-04,2.83,1,30,42,Hosted License: 5007242201000243
27148863,Explore DC from this Stylish English Basement Apt.,18681391,Leo And Diana,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92618,-77.02445,Entire home/apt,89,3,89,2022-12-14,2.33,1,61,48,Hosted License: 5007242201000294
27171117,"Beautiful, Modern Ground Floor Apartment",167034668,Monica,,"Georgetown, Burleith/Hillandale",38.90506,-77.05968,Entire home/apt,175,31,77,2022-10-16,3.96,6,110,34,
27190473,Spacious Two Bedroom With Amazing Deck View,204740295,Eddy,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92086,-77.05485,Entire home/apt,90,150,180,2022-11-22,3.39,1,57,44,Hosted License: 5007242201000547
27190553,Steps to Capitol 2BR Historic Townhouse Apartment,189535978,Kristin,,"Capitol Hill, Lincoln Park",38.88561,-77.00135,Entire home/apt,169,2,198,2022-11-17,3.7,3,232,30,Exempt
27199803,"Stylish, Hotel-Quality Room with Private Access",77944917,Carlos,,"Brightwood Park, Crestwood, Petworth",38.95715,-77.02148,Private room,75,31,3,2018-08-04,0.06,1,0,0,
